746	0.0025904	0.00083735	0.0046391
747	0.0025973	0.00087462	0.0046466
748	0.0026031	0.00090855	0.0046554
749	0.002608	0.00094191	0.0046629
750	0.0026125	0.00097316	0.004666
751	0.002617	0.0010019	0.0046388
752	0.0026216	0.0010302	0.0045738
753	0.0026255	0.0010598	0.0044962
754	0.0026283	0.0010886	0.0044312
755	0.0026294	0.0011199	0.004404
756	0.0026282	0.0011558	0.0044327
757	0.0026252	0.0011907	0.0045012
758	0.0026209	0.0012289	0.0045828
759	0.0026161	0.0012595	0.0046513
760	0.0026114	0.0012786	0.00468
761	0.0026072	0.0012903	0.0046703
762	0.0026031	0.0012897	0.0046444
763	0.0025986	0.0012753	0.0046076
764	0.0025931	0.0012493	0.0045647
765	0.002586	0.0012083	0.004521
766	0.002577	0.0011534	0.0044691
767	0.0025558	0.0010908	0.0044036
768	0.0025233	0.0010216	0.004332
769	0.002495	0.00094875	0.0042619
770	0.0024761	0.00087151	0.004201
771	0.0024601	0.00079305	0.0041424
772	0.0024458	0.00071884	0.0040806
773	0.0024316	0.00065148	0.0040248
774	0.0024162	0.00059586	0.0039845
775	0.0023981	0.00055228	0.003969
776	0.0023762	0.00051461	0.0039777
777	0.0023511	0.00048174	0.0039986
778	0.0023243	0.00045133	0.0040234
779	0.002297	0.00042687	0.0040443
780	0.0022706	0.00040931	0.004053
781	0.0022443	0.00039167	0.0040472
782	0.0022173	0.00037849	0.004032
783	0.0021907	0.00036677	0.0040112
784	0.0021655	0.00035912	0.0039883
785	0.0021429	0.00035735	0.003967
786	0.0021228	0.00035552	0.0039431
787	0.0021043	0.00035335	0.003914
788	0.0020868	0.00034955	0.0038858
789	0.0020701	0.00034629	0.0038644
790	0.0020538	0.00034586	0.003856
791	0.0020374	0.00034715	0.0038785
792	0.0020194	0.00034696	0.003932
793	0.002002	0.00034759	0.003996
794	0.0019902	0.00035196	0.0040495
795	0.0019832	0.00035974	0.004072
796	0.0019769	0.00036924	0.0040692
797	0.0019716	0.00037959	0.0040613
798	0.0019676	0.00038725	0.0040488
799	0.0019649	0.00039311	0.0040325
800	0.001964	0.00040332	0.004013
801	0.0019648	0.00041378	0.0039522
802	0.0019672	0.00042422	0.0038374
803	0.0019709	0.00043493	0.0037075
804	0.0019757	0.00044282	0.0036011
805	0.0019815	0.00045404	0.003557
806	0.0019937	0.00046761	0.0035869
807	0.0020148	0.00048211	0.0036603
808	0.0020403	0.00049748	0.0037527
809	0.0020657	0.00051122	0.0038398
810	0.0020896	0.00052733	0.003897
811	0.0021143	0.00054782	0.0039307
812	0.0021403	0.00056835	0.0039617
813	0.0021684	0.00058333	0.0039873
814	0.0021993	0.00059379	0.0040046
815	0.0022335	0.00060318	0.004011
816	0.002273	0.00061484	0.0039947
817	0.0023187	0.00063364	0.0039537
818	0.0023696	0.00065595	0.0038999
819	0.0024246	0.0006743	0.0038451
820	0.0024829	0.00069217	0.003801
821	0.0025503	0.00070886	0.0037634
822	0.0026272	0.00072358	0.0037239
823	0.0027047	0.00074064	0.0036884
824	0.0027737	0.00075933	0.0036628
825	0.0028332	0.00077514	0.003653
826	0.0028887	0.0007885	0.0036702
827	0.0029411	0.0007967	0.0037111
828	0.0029916	0.0007996	0.0037599
829	0.003041	0.00080229	0.0038008
830	0.0030905	0.00080346	0.003818
831	0.0031378	0.00080347	0.0037796
832	0.0031817	0.00080159	0.0036881
833	0.0032247	0.00079473	0.0035789
834	0.0032693	0.00078517	0.0034874
835	0.0033179	0.00077529	0.003449
836	0.0033732	0.00076451	0.00346
837	0.0034416	0.00075746	0.0034878
838	0.0035217	0.00075089	0.0035249
839	0.0036046	0.00073942	0.0035635
840	0.0036808	0.00072679	0.003596
841	0.003747	0.00071523	0.0036261
842	0.0038082	0.00070346	0.003659
843	0.0038682	0.00069173	0.0036893
844	0.0039305	0.00068578	0.0037114
845	0.003999	0.00067827	0.00372
846	0.0040804	0.00066983	0.003717
847	0.0041712	0.00066308	0.0037092
848	0.0042598	0.00065184	0.003698
849	0.0043343	0.00064309	0.0036851
850	0.0043927	0.00063785	0.003672
851	0.004443	0.00063387	0.0036584
852	0.0044886	0.00063202	0.0036425
853	0.0045333	0.00063156	0.0036243
854	0.0045804	0.0006326	0.0036035
855	0.0046336	0.00063976	0.00358
856	0.0046973	0.00064829	0.0035438
857	0.0047682	0.00065608	0.0034937
858	0.0048378	0.00066273	0.0034423
859	0.0048978	0.0006662	0.0034022
860	0.004947	0.00067381	0.003386
861	0.0049912	0.00068047	0.0034064
862	0.005032	0.00068997	0.0034577
863	0.0050712	0.0007053	0.003525
864	0.0051105	0.0007222	0.0035934
865	0.0051515	0.00075086	0.003648
866	0.0051935	0.00078587	0.003694
867	0.0052348	0.00082194	0.0037421
868	0.0052763	0.00086153	0.0037851
869	0.0053184	0.00089942	0.0038161
870	0.0053619	0.0009375	0.003828
871	0.0054074	0.00098018	0.003826
872	0.0054565	0.0010231	0.0038213
873	0.0055085	0.001073	0.0038157
874	0.0055609	0.0011337	0.003811
875	0.0056111	0.0011967	0.003809
876	0.0056592	0.0012649	0.0038145
877	0.0057064	0.0013444	0.0038298
878	0.0057517	0.0014308	0.0038528
879	0.0057942	0.0015261	0.0038815
880	0.0058325	0.0016367	0.003914
881	0.0058674	0.0017515	0.0039729
882	0.0059007	0.0018679	0.0040674
883	0.0059345	0.001991	0.0041751
884	0.0059707	0.0021214	0.0042737
885	0.0060113	0.0022601	0.004341
886	0.0060597	0.0024137	0.0043779
887	0.0061144	0.0025816	0.0044047
888	0.0061704	0.0027539	0.0044279
889	0.0062224	0.0029312	0.0044541
890	0.0062684	0.0031165	0.00449
891	0.006311	0.0033046	0.0045434
892	0.0063522	0.0034928	0.0046139
893	0.0063939	0.003673	0.0046961
894	0.0064381	0.0038343	0.0047843
895	0.0064867	0.0039827	0.004873
896	0.0065418	0.0041224	0.0049795
897	0.0066026	0.004256	0.0051082
898	0.0066663	0.0043856	0.005234
899	0.0067304	0.0045069	0.005332
900	0.0067924	0.0046322	0.005377
901	0.0068475	0.0047667	0.0053849
902	0.0068964	0.0049122	0.0053893
903	0.006945	0.0050782	0.0053926
904	0.0069989	0.0052624	0.0053968
905	0.0070638	0.0054725	0.005404
906	0.0071455	0.0057169	0.0054286
907	0.0072665	0.0059938	0.005474
908	0.0074366	0.0063099	0.005526
909	0.0076425	0.0066625	0.0055704
910	0.0078707	0.0070435	0.005593
911	0.008147	0.0074385	0.0055994
912	0.0084837	0.0078381	0.0056047
913	0.0088475	0.0082358	0.0056086
914	0.0092052	0.0086213	0.0056111
915	0.0095387	0.0089971	0.005612
916	0.0098618	0.0093527	0.0056085
917	0.010189	0.0096846	0.0055988
918	0.010534	0.010005	0.005584
919	0.010913	0.010327	0.0055654
920	0.011338	0.010658	0.005544
921	0.011823	0.010996	0.0054974
922	0.012372	0.011339	0.0054185
923	0.012985	0.011677	0.0053318
924	0.013663	0.012006	0.0052618
925	0.014405	0.012323	0.005233
926	0.015303	0.012606	0.0052532
927	0.016366	0.012833	0.0053013
928	0.017474	0.012999	0.0053587
929	0.018505	0.013096	0.0054068
930	0.019425	0.013104	0.005427
931	0.020297	0.013017	0.0053902
932	0.021145	0.012834	0.0053008
933	0.021993	0.01255	0.0051901
934	0.022868	0.012189	0.0050894
935	0.023792	0.011765	0.00503
936	0.024764	0.011265	0.0050045
937	0.025767	0.010702	0.0049838
938	0.026806	0.010092	0.0049674
939	0.027884	0.0094324	0.0049544
940	0.029005	0.0087528	0.004944
941	0.030265	0.0080889	0.0049347
942	0.03164	0.0074416	0.004926
943	0.032956	0.0068233	0.0049188
944	0.034035	0.0062442	0.0049138
945	0.03487	0.0057055	0.004912
946	0.035591	0.005223	0.0049145
947	0.036235	0.0048029	0.0049215
948	0.036839	0.0044437	0.0049321
949	0.037436	0.0041096	0.0049455
950	0.038064	0.0037951	0.004961
951	0.038759	0.0035191	0.0049856
952	0.039562	0.0032686	0.0050246
953	0.040428	0.0030462	0.0050745
954	0.041264	0.00285	0.0051318
955	0.041976	0.002666	0.005193
956	0.042591	0.0024981	0.0052661
957	0.043166	0.0023579	0.0053567
958	0.043647	0.0022396	0.0054572
959	0.043984	0.0021333	0.0055605
960	0.044215	0.0020436	0.005659
961	0.044415	0.0019741	0.0057531
962	0.044588	0.001917	0.0058477
963	0.044736	0.0018614	0.0059424
964	0.044862	0.0018088	0.0060366
965	0.044968	0.0017532	0.00613
966	0.045057	0.0016935	0.0062302
967	0.045139	0.0016389	0.0063377
968	0.045217	0.0015902	0.0064407
969	0.045283	0.0015542	0.0065276
970	0.045328	0.0015286	0.006587
971	0.045345	0.0015092	0.0066265
972	0.045296	0.0014913	0.0066609
973	0.045174	0.0014645	0.006689
974	0.045014	0.0014316	0.0067098
975	0.044852	0.0014119	0.006722
976	0.04469	0.0014088	0.0067278
977	0.044509	0.0014135	0.0067311
978	0.044308	0.001422	0.0067338
979	0.044088	0.0014264	0.0067375
980	0.043851	0.0014172	0.006744
981	0.043563	0.0014042	0.0068153
982	0.043226	0.0014054	0.0069736
983	0.042889	0.0014166	0.0071612
984	0.042603	0.0014408	0.0073202
985	0.042384	0.0014826	0.007393
986	0.042201	0.0015246	0.0074024
987	0.042038	0.0015642	0.00741
988	0.041879	0.0016069	0.0074155
989	0.041707	0.0016535	0.0074189
990	0.041505	0.001715	0.00742
991	0.041258	0.0017948	0.0074167
992	0.040907	0.0018909	0.0074087
993	0.040453	0.001994	0.0073993
994	0.039969	0.0020865	0.0073913
995	0.039527	0.0021787	0.007388
996	0.039147	0.0022727	0.0073925
997	0.038792	0.0023667	0.0074053
998	0.038444	0.0024658	0.0074248
999	0.038085	0.0025603	0.0074498
1000	0.037699	0.0026533	0.007479
1001	0.037275	0.0027518	0.0075505
1002	0.03682	0.0028673	0.0076765
1003	0.036343	0.0029962	0.0078165
1004	0.035852	0.0031351	0.0079301
1005	0.035356	0.0032829	0.007977
1006	0.034861	0.0034292	0.0079765
1007	0.034378	0.0035796	0.0079752
1008	0.033914	0.0037355	0.0079738
1009	0.033477	0.0038939	0.0079725
1010	0.033068	0.0040579	0.007972
1011	0.032678	0.0042225	0.0079838
1012	0.032304	0.0043873	0.0080145
1013	0.031942	0.0045552	0.0080575
1014	0.031586	0.004722	0.008106
1015	0.031234	0.0048798	0.008153
1016	0.03088	0.0050236	0.0082033
1017	0.030521	0.005152	0.0082623
1018	0.030152	0.0052788	0.0083243
1019	0.02977	0.0053889	0.0083838
1020	0.02937	0.0054813	0.008435
1021	0.028948	0.0055654	0.0084836
1022	0.028493	0.005631	0.0085341
1023	0.028004	0.0056845	0.0085792
1024	0.02749	0.0057343	0.0086116
1025	0.026961	0.0057868	0.008624
1026	0.026426	0.0058576	0.0085762
1027	0.025894	0.0059445	0.0084562
1028	0.025375	0.0060501	0.0082992
1029	0.024878	0.006166	0.0081404
1030	0.024413	0.0062746	0.008015
1031	0.023973	0.0063928	0.007911
1032	0.023544	0.0065031	0.0078033
1033	0.023127	0.0066089	0.0077073
1034	0.022719	0.0067185	0.0076384
1035	0.02232	0.0068032	0.007612
1036	0.021929	0.0068716	0.0076266
1037	0.021544	0.0069322	0.0076613
1038	0.021165	0.0069704	0.0077027
1039	0.020791	0.0070034	0.0077374
1040	0.02042	0.0070295	0.007752
1041	0.020045	0.0070369	0.0077454
1042	0.019663	0.0069428	0.0077269
1043	0.019279	0.0069879	0.0076984
1044	0.018899	0.0067913	0.0076618
1045	0.018527	0.0068767	0.007619
1046	0.018169	0.0066931	0.0075113
1047	0.017831	0.0065213	0.00732
1048	0.017517	0.0066915	0.0071067
1049	0.017232	0.0065075	0.0069335
1050	0.016983	0.0065126	0.006862
1051	0.016757	0.0063517	0.0068998
1052	0.016538	0.0063115	0.0069898
1053	0.016331	0.0061036	0.0070972
1054	0.016135	0.0061998	0.0071872
1055	0.015954	0.0061056	0.007225
1056	0.01579	0.0060926	0.0071903
1057	0.015643	0.0060046	0.0070982
1058	0.015517	0.0059313	0.0069673
1059	0.015414	0.0059075	0.0068158
1060	0.015323	0.0058584	0.006662
1061	0.015233	0.0057643	0.0064602
1062	0.015147	0.0056618	0.0061912
1063	0.015066	0.0056128	0.0059136
1064	0.014993	0.0054662	0.0056857
1065	0.014928	0.0055021	0.005566
1066	0.014875	0.005318	0.0055278
1067	0.014835	0.005233	0.0055017
1068	0.014809	0.0051275	0.0054817
1069	0.0148	0.0049603	0.0054621
1070	0.01481	0.0049726	0.005437
1071	0.014839	0.0047283	0.0053995
1072	0.014884	0.0046903	0.0053532
1073	0.014944	0.0045925	0.005308
1074	0.015016	0.0044827	0.0052736
1075	0.015097	0.0045306	0.00526
1076	0.015186	0.0040962	0.0052618
1077	0.015281	0.0041406	0.005266
1078	0.015379	0.004001	0.005271
1079	0.015478	0.0040301	0.0052752
1080	0.015591	0.0038189	0.005277
1081	0.015729	0.0035982	0.0052134
1082	0.01589	0.0035	0.0050616
1083	0.016068	0.0033841	0.0048804
1084	0.01626	0.003231	0.0047286
1085	0.016463	0.003185	0.004665
1086	0.016672	0.0030192	0.0046778
1087	0.016883	0.0030559	0.0047083
1088	0.017093	0.0028056	0.0047447
1089	0.017297	0.0026677	0.0047752
1090	0.017497	0.002554	0.004788
1091	0.017698	0.0024817	0.0047766
1092	0.017901	0.0024682	0.0047493
1093	0.018108	0.0024647	0.0047167
1094	0.018321	0.0024678	0.0046894
1095	0.018541	0.0023959	0.004678
1096	0.01877	0.0022814	0.0046857
1097	0.019011	0.0022911	0.0047061
1098	0.019263	0.0023212	0.0047352
1099	0.01953	0.0023213	0.0047692
1100	0.019811	0.002301	0.004804
1101	0.020105	0.0023214	0.0048528
1102	0.020414	0.002491	0.00492
1103	0.02074	0.0027015	0.0049888
1104	0.021082	0.0027634	0.0050424
1105	0.021443	0.0030797	0.005064
1106	0.021823	0.0031488	0.0050611
1107	0.022224	0.0033007	0.0050532
1108	0.022647	0.0035334	0.0050415
1109	0.023093	0.0036459	0.0050274
1110	0.023568	0.0037716	0.005012
1111	0.024079	0.0039691	0.0049858
1112	0.024625	0.0040972	0.0049459
1113	0.025207	0.0041336	0.0049034
1114	0.025826	0.0042839	0.0048697
1115	0.026484	0.004293	0.004856
1116	0.027181	0.0042403	0.004869
1117	0.027917	0.0042963	0.0049048
1118	0.028694	0.0045119	0.0049585
1119	0.029512	0.0043063	0.0050252
1120	0.030388	0.0043879	0.0051
1121	0.031338	0.0043671	0.0052123
1122	0.032359	0.0045112	0.0053814
1123	0.033453	0.0042901	0.0055867
1124	0.034617	0.004342	0.005808
1125	0.03585	0.0044077	0.006025
1126	0.037152	0.0046614	0.0062371
1127	0.038521	0.0045363	0.0064591
1128	0.039958	0.0044434	0.006694
1129	0.041459	0.0046133	0.0069443
1130	0.043026	0.0048071	0.007213
1131	0.044713	0.0050126	0.0075073
1132	0.046567	0.0053668	0.0078287
1133	0.048573	0.0056603	0.0081716
1134	0.050716	0.0060182	0.0085303
1135	0.052981	0.0062832	0.008899
1136	0.055352	0.0070519	0.0093008
1137	0.057814	0.0076423	0.0097412
1138	0.060353	0.0082223	0.010188
1139	0.062953	0.0087168	0.010608
1140	0.065599	0.0098863	0.010971
1141	0.068451	0.010513	0.011261
1142	0.071626	0.01132	0.011507
1143	0.075043	0.012467	0.01174
1144	0.078625	0.013465	0.011991
1145	0.082291	0.014541	0.012292
1146	0.085961	0.016025	0.012665
1147	0.089557	0.017382	0.0131
1148	0.092998	0.018989	0.013579
1149	0.096205	0.020301	0.014084
1150	0.099099	0.022228	0.014595
1151	0.1016	0.024149	0.015107
1152	0.10388	0.025788	0.015633
1153	0.10612	0.02833	0.016188
1154	0.10828	0.030697	0.016784
1155	0.1103	0.032363	0.017433
1156	0.11212	0.034551	0.018183
1157	0.1137	0.03597	0.019038
1158	0.11498	0.037938	0.019942
1159	0.11591	0.040498	0.020841
1160	0.1166	0.041727	0.021683
1161	0.1172	0.043675	0.022462
1162	0.11774	0.045848	0.023215
1163	0.11821	0.047067	0.023952
1164	0.11864	0.048369	0.024682
1165	0.11902	0.049183	0.025413
1166	0.11938	0.050326	0.026162
1167	0.11972	0.051498	0.026922
1168	0.12006	0.052308	0.027671
1169	0.1204	0.053333	0.028384
1170	0.12075	0.054031	0.029038
1171	0.1211	0.055417	0.029622
1172	0.12144	0.056635	0.030156
1173	0.12177	0.057627	0.030668
1174	0.12209	0.059106	0.031181
1175	0.12239	0.060213	0.031724
1176	0.12268	0.062411	0.032377
1177	0.12293	0.065219	0.033122
1178	0.12317	0.067164	0.03384
1179	0.12337	0.070796	0.03441
1180	0.12353	0.0723	0.03471
1181	0.12367	0.077991	0.03481
1182	0.12379	0.078129	0.034873
1183	0.12389	0.082105	0.034921
1184	0.12399	0.084362	0.034976
1185	0.12407	0.087619	0.035059
1186	0.12416	0.090989	0.035226
1187	0.12424	0.094857	0.035476
1188	0.12432	0.097761	0.035746
1189	0.12441	0.1003	0.035976
1190	0.1245	0.10299	0.036103
1191	0.12461	0.10518	0.036154
1192	0.12474	0.11246	0.036198
1193	0.1249	0.1126	0.036231
1194	0.12507	0.11605	0.036252
1195	0.12525	0.11824	0.03626
1196	0.12541	0.12074	0.036175
1197	0.12554	0.12575	0.035971
1198	0.12563	0.12884	0.035728
1199	0.12566	0.13195	0.035524
1200	0.12564	0.13565	0.035439
1201	0.12556	0.1399	0.03544
1202	0.12545	0.14398	0.035443
1203	0.12531	0.14771	0.035445
1204	0.12514	0.15021	0.035448
1205	0.12494	0.15501	0.035449
1206	0.12472	0.15765	0.03527
1207	0.1245	0.15983	0.03481
1208	0.12427	0.16264	0.034179
1209	0.12403	0.16536	0.033491
1210	0.12381	0.16569	0.032858
1211	0.12359	0.16582	0.032273
1212	0.12337	0.16503	0.03166
1213	0.12313	0.16365	0.031025
1214	0.12288	0.16164	0.030375
1215	0.12262	0.15454	0.029718
1216	0.12235	0.15247	0.029045
1217	0.12208	0.14524	0.028352
1218	0.12181	0.14114	0.027649
1219	0.12154	0.13422	0.026946
1220	0.12128	0.12635	0.026253
1221	0.12101	0.12155	0.025549
1222	0.12075	0.11348	0.024827
1223	0.12048	0.10145	0.024119
1224	0.12021	0.099509	0.023457
1225	0.11994	0.091678	0.022872
1226	0.11966	0.086961	0.022353
1227	0.11938	0.085258	0.021869
1228	0.1191	0.075351	0.021423
1229	0.11881	0.069178	0.021017
1230	0.11851	0.064596	0.020653
1231	0.11821	0.062638	0.020341
1232	0.1179	0.056768	0.020071
1233	0.11759	0.05499	0.019818
1234	0.11727	0.049428	0.019557
1235	0.11694	0.049044	0.019261
1236	0.1166	0.045634	0.018893
1237	0.11625	0.043718	0.018465
1238	0.11589	0.041328	0.018032
1239	0.11552	0.0392	0.017646
1240	0.11512	0.037299	0.01736
1241	0.11469	0.036301	0.017151
1242	0.11424	0.034745	0.016965
1243	0.11376	0.03313	0.016806
1244	0.11328	0.031585	0.016681
1245	0.1128	0.031272	0.016594
1246	0.11231	0.030152	0.016539
1247	0.11185	0.028555	0.016501
1248	0.1114	0.027751	0.016469
1249	0.11097	0.027137	0.016433
1250	0.11058	0.026662	0.016385
1251	0.11019	0.025565	0.016299
1252	0.10977	0.024969	0.016178
1253	0.10934	0.023885	0.016052
1254	0.10892	0.023611	0.015954
1255	0.10853	0.02303	0.015914
1256	0.1082	0.021821	0.015943
1257	0.10793	0.021895	0.016014
1258	0.10776	0.021155	0.016097
1259	0.1077	0.020067	0.016168
1260	0.1077	0.019451	0.016197
1261	0.1077	0.01882	0.01619
1262	0.1077	0.018458	0.016174
1263	0.10771	0.018318	0.016156
1264	0.10771	0.017888	0.01614
1265	0.10772	0.017292	0.016133
1266	0.10772	0.017256	0.016147
1267	0.10773	0.016397	0.016179
1268	0.10774	0.016782	0.016218
1269	0.10775	0.016428	0.01625
1270	0.10776	0.015779	0.016264
1271	0.10777	0.015887	0.016187
1272	0.1079	0.015709	0.015996
1273	0.10823	0.015227	0.015754
1274	0.10871	0.014898	0.015523
1275	0.10931	0.014993	0.015364
1276	0.10997	0.014968	0.015262
1277	0.11066	0.014411	0.015166
1278	0.11132	0.014333	0.015085
1279	0.11191	0.014244	0.01503
1280	0.11243	0.014244	0.015009
1281	0.11293	0.013895	0.015051
1282	0.11341	0.013852	0.015151
1283	0.11388	0.013554	0.015269
1284	0.11435	0.013395	0.015369
1285	0.11484	0.013392	0.015411
1286	0.11537	0.013406	0.015364
1287	0.11593	0.013197	0.01525
1288	0.11655	0.012865	0.015108
1289	0.11724	0.012861	0.014979
1290	0.118	0.013056	0.014903
1291	0.11885	0.012624	0.014868
1292	0.11992	0.012771	0.014838
1293	0.1213	0.012536	0.014814
1294	0.12293	0.01253	0.014799
1295	0.12477	0.012749	0.014793
1296	0.12676	0.012245	0.01483
1297	0.12887	0.011966	0.014919
1298	0.13103	0.012179	0.015026
1299	0.1332	0.012033	0.015115
1300	0.13533	0.011931	0.015152
